video_id,comment_id,author,author_profile_image_url,author_channel_url,author_channel_id,comment,published_at,updated_at,like_count,viewer_rating,can_rate,is_reply,parent_id,channel_id
-hhTQHuowK0,UgxQsl7AVe9B0sIkl5V4AaABAg,@Cookieswirlc,https://yt3.ggpht.com/RiB3oxxIn6Pf6kqpr12mQzGonzLj6dBE0Tn-cNuqMkMYT7mm4FHI9CsnnnK47hBp2mAGmXM-dw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Cookieswirlc,UCelMeixAOTs2OQAAi9wU8-g,Sooo many good finds 💜🧡💛💚💙❤️🩷🍪,2025-06-19T18:26:32Z,2025-06-19T18:26:32Z,72,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxQsl7AVe9B0sIkl5V4AaABAg.AJZQGTLU8mTAJZQQd82uWM,@scardid3107,https://yt3.ggpht.com/wV1dyjsIdSVtBh19GrqI4LB9qi77qEDFT53zsLGyn54Jb1UAUvfDeIZr1S2toNAZrsz1Xyxt_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@scardid3107,UCMrXcMyJjZKYY_-YyjT0kGg,Yes!,2025-06-19T18:27:55Z,2025-06-19T18:27:55Z,3,none,True,True,UgxQsl7AVe9B0sIkl5V4AaABAg,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxQsl7AVe9B0sIkl5V4AaABAg.AJZQGTLU8mTAJZQwJp2B0q,@TimaMohamed-t1j,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TimaMohamed-t1j,UCcpGW2y3S_vbCO3YxXAAjsg,Yasss,2025-06-19T18:32:23Z,2025-06-19T18:32:23Z,2,none,True,True,UgxQsl7AVe9B0sIkl5V4AaABAg,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxQsl7AVe9B0sIkl5V4AaABAg.AJZQGTLU8mTAJZQxhuv8Sx,@TimaMohamed-t1j,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TimaMohamed-t1j,UCcpGW2y3S_vbCO3YxXAAjsg,❤ u cookie 😊😊😊,2025-06-19T18:32:34Z,2025-06-19T18:32:34Z,2,none,True,True,UgxQsl7AVe9B0sIkl5V4AaABAg,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxQsl7AVe9B0sIkl5V4AaABAg.AJZQGTLU8mTAJZRPJTmyhy,@rainbowtoyfunrandomess1982,https://yt3.ggpht.com/r-sLr5F3MvdJDjlYrti7zC6jHN5bDA-7rWhpK9q3GyedJG-0afcyM3MA205RYVoxdUaoudWwEg0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rainbowtoyfunrandomess1982,UCrf27UQNysRbJmUfQDwy6jw,Totally!🤩,2025-06-19T18:36:28Z,2025-06-19T18:36:28Z,0,none,True,True,UgxQsl7AVe9B0sIkl5V4AaABAg,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxQsl7AVe9B0sIkl5V4AaABAg.AJZQGTLU8mTAJZS7RTAzUC,@kayleejohnson7923,https://yt3.ggpht.com/LcsC7D0InN3xsSI3aRUPZ-d0S7GSE-HA8upDRj-4ielnh0G_UCLbcRiYnFJpnhoDKUsf3Xz7QQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kayleejohnson7923,UCYAPmuGi6t3S8F7h0K_wTow,❤14 minutes ago and I love you so much I watched you so much when I was little and I still do your so fun to watch hope you see this✨💙,2025-06-19T18:42:46Z,2025-06-19T18:42:46Z,1,none,True,True,UgxQsl7AVe9B0sIkl5V4AaABAg,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxnWMUx85u1pM0KVEZ4AaABAg,@ARandomRobloxian,https://yt3.ggpht.com/LVT82KmKixJuK53jT-IIF_IMk16sn3m4_d7R_mgmeqVLlt7bFF0BzXfb34NWeQpgVSCeyru0RFs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ARandomRobloxian,UCq9DFBJg4OSkq9uAeKmUwQg,HELL YEA SO NOSTALGIC,2025-06-22T11:42:09Z,2025-06-22T11:42:09Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgyPcJwhE5MlWFR6fNd4AaABAg,@capybara1234-h4t,https://yt3.ggpht.com/MT2vq9-gQXMXtf8xIbxkh1hXNl2ooklnplJG7FM9UbHHDZWXPzF2x4LIm0usuhEPx1249oK1yg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@capybara1234-h4t,UCAtFWEtgsO5ea3Xgxd9uudA,Cute❤,2025-06-22T11:01:35Z,2025-06-22T11:01:35Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxXEkNKbvoiT0YrV8J4AaABAg,@m0biCh9w1x,https://yt3.ggpht.com/QRK575rbqgJ0LiB-B35Eq-BtF_FJ2RexDJc6-D06uLKwPJkOpuQw4KbikQ2GGI3QomFFvXtW=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@m0biCh9w1x,UCofU9XzS3P7izbkaqqcgSQQ,"I watched you when I was little! Just was scrolling now and I found this, the nostalgia brings back memories!",2025-06-21T20:03:48Z,2025-06-21T20:03:48Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgzwWX9egLJwIad3t2V4AaABAg,@Spiderman-hz8jw,https://yt3.ggpht.com/ytc/AIdro_kN0vHjIDhTA7B0t2l-8jw4du0Fp3Q4NWDxREtZ0wG6prM4O5dykKEJAxt14lhBl9HMMQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Spiderman-hz8jw,UCqlrCmq7hJHN0smUYgPXIkQ,You’re my fav,2025-06-21T19:12:16Z,2025-06-21T19:12:16Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgycUqad1ZZoyx8Z8sl4AaABAg,@CrystalCeja-y6y2x,https://yt3.ggpht.com/ytc/AIdro_lI5aDxWDIVwQWn2Dun0faVxVMFYeD0rw9iq9KQ0ltN2dR9pCPWY0WuJ6rPOPQusko1-w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CrystalCeja-y6y2x,UCiRieOsmWhynuRR-u0gVD6A,I love this,2025-06-21T15:51:21Z,2025-06-21T15:51:21Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
